,genres,n_genres,loss,accuracy
313,"edm_dance, indie_alt, blues",3,0.7535885996737722,0.6384180784225464
314,"edm_dance, classical, jazz",3,0.35349937991013847,0.8553615808486938
315,"edm_dance, classical, soul",3,0.28507678115836327,0.8915989398956299
316,"edm_dance, classical, kpop",3,0.2463959857975085,0.8865979313850403
317,"edm_dance, classical, reggae",3,0.15426121100762852,0.9422283172607422
318,"edm_dance, classical, blues",3,0.7781245463491349,0.49493488669395447
319,"edm_dance, jazz, soul",3,0.5237854484355811,0.7840909361839294
320,"edm_dance, jazz, kpop",3,0.9255284557494173,0.620141327381134
321,"edm_dance, jazz, reggae",3,0.5493955453659626,0.7930367588996887
322,"edm_dance, jazz, blues",3,0.36564591753716713,0.8731808662414551
323,"edm_dance, soul, kpop",3,0.6125067185692,0.6779323816299438
324,"edm_dance, soul, reggae",3,0.5356957728642199,0.7599118947982788
325,"edm_dance, soul, blues",3,0.43121718625988115,0.8373205661773682
326,"edm_dance, kpop, reggae",3,0.5882944652462393,0.7621951103210449
327,"edm_dance, kpop, blues",3,0.4350145395126259,0.8179824352264404
328,"edm_dance, reggae, blues",3,0.3827002902288695,0.8427518606185913
329,"indie_alt, classical, jazz",3,0.4166936834496776,0.8204724192619324
330,"indie_alt, classical, soul",3,0.2615535815626435,0.8739054203033447
331,"indie_alt, classical, kpop",3,0.26739638975220437,0.9031198620796204
332,"indie_alt, classical, reggae",3,0.23505561862673077,0.9196428656578064
333,"indie_alt, classical, blues",3,0.17774290824664457,0.9484732747077942
334,"indie_alt, jazz, soul",3,0.6444543565409335,0.698060929775238
335,"indie_alt, jazz, kpop",3,0.3670921105340609,0.8446115255355835
336,"indie_alt, jazz, reggae",3,0.5925493008749826,0.7628571391105652
337,"indie_alt, jazz, blues",3,0.8203806114044918,0.5700637102127075
338,"indie_alt, soul, kpop",3,0.5878788630167643,0.7232142686843872
339,"indie_alt, soul, reggae",3,0.6124803224507109,0.7142857313156128
340,"indie_alt, soul, blues",3,0.6451780677316673,0.7091633677482605
341,"indie_alt, kpop, reggae",3,0.45413596841005177,0.8276923298835754
342,"indie_alt, kpop, blues",3,0.38070352303321797,0.8477508425712585
343,"indie_alt, reggae, blues",3,0.396814884742101,0.8416666388511658
344,"classical, jazz, soul",3,0.4666742943298794,0.781190037727356
345,"classical, jazz, kpop",3,0.38095500894650575,0.8211091160774231
346,"classical, jazz, reggae",3,0.3776940447442672,0.8352941274642944
347,"classical, jazz, blues",3,0.4499612020540841,0.8164557218551636
348,"classical, soul, kpop",3,0.20762574240084616,0.9112903475761414
349,"classical, soul, reggae",3,0.19952978378774336,0.9395973086357117
350,"classical, soul, blues",3,0.1445835704242226,0.9586374759674072
351,"classical, kpop, reggae",3,0.14616824413083263,0.9422680139541626
352,"classical, kpop, blues",3,0.11683995135036844,0.9576837420463562
353,"classical, reggae, blues",3,0.0967941641062498,0.9674999713897705
354,"jazz, soul, kpop",3,0.4951815842748522,0.7867133021354675
355,"jazz, soul, reggae",3,0.9998147487640381,0.5485231876373291
356,"jazz, soul, blues",3,0.7142216186618331,0.711442768573761
357,"jazz, kpop, reggae",3,0.3958825754035603,0.8509091138839722
358,"jazz, kpop, blues",3,0.39030114527027976,0.8702929019927979
359,"jazz, reggae, blues",3,0.49260462051943726,0.8368421196937561
360,"soul, kpop, reggae",3,0.860634348968759,0.5924170613288879
361,"soul, kpop, blues",3,0.6120611584186554,0.7599999904632568
362,"soul, reggae, blues",3,1.0208238145661732,0.460317462682724
363,"kpop, reggae, blues",3,0.6755523449037133,0.7195122241973877
