,genres,n_genres,loss,accuracy
3395,"rock, classical, soul, reggae, blues",3,0.5131998367775652,0.7969924807548523
3396,"rock, classical, kpop, reggae, blues",3,0.4156597059956655,0.8520625829696655
3397,"rock, jazz, soul, kpop, reggae",3,1.1124108023113675,0.5462962985038757
3398,"rock, jazz, soul, kpop, blues",3,0.7615407175487943,0.7202380895614624
3399,"rock, jazz, soul, reggae, blues",3,0.9410689977499155,0.6395604610443115
3400,"rock, jazz, kpop, reggae, blues",3,0.9048337648654806,0.6855983734130859
3401,"rock, soul, kpop, reggae, blues",3,1.0055652612863586,0.6209302544593811
3402,"edm_dance, indie_alt, classical, jazz, soul",3,0.7112019857919285,0.7244701385498047
3403,"edm_dance, indie_alt, classical, jazz, kpop",3,0.8650034612882536,0.6301115155220032
3404,"edm_dance, indie_alt, classical, jazz, reggae",3,0.7401989660685575,0.6854917407035828
3405,"edm_dance, indie_alt, classical, jazz, blues",3,0.6094835721159318,0.7689203023910522
3406,"edm_dance, indie_alt, classical, soul, kpop",3,0.6776595553861776,0.7223320007324219
3407,"edm_dance, indie_alt, classical, soul, reggae",3,0.7524562638991842,0.7061266899108887
3408,"edm_dance, indie_alt, classical, soul, blues",3,0.5341408338232977,0.7918015122413635
3409,"edm_dance, indie_alt, classical, kpop, reggae",3,0.6987298328083354,0.6983016729354858
3410,"edm_dance, indie_alt, classical, kpop, blues",3,0.7098362140087267,0.6725388765335083
3411,"edm_dance, indie_alt, classical, reggae, blues",3,0.6257550669549334,0.7467249035835266
3412,"edm_dance, indie_alt, jazz, soul, kpop",3,1.0692820986012865,0.5985037684440613
3413,"edm_dance, indie_alt, jazz, soul, reggae",3,1.043668676815818,0.6254979968070984
3414,"edm_dance, indie_alt, jazz, soul, blues",3,0.9910905964703739,0.6192468404769897
3415,"edm_dance, indie_alt, jazz, kpop, reggae",3,1.4098698826113483,0.45006319880485535
3416,"edm_dance, indie_alt, jazz, kpop, blues",3,0.8028465198365269,0.6821191906929016
3417,"edm_dance, indie_alt, jazz, reggae, blues",3,0.8676568849735152,0.6657223701477051
3418,"edm_dance, indie_alt, soul, kpop, reggae",3,1.3554933215235616,0.4821428656578064
3419,"edm_dance, indie_alt, soul, kpop, blues",3,0.9222971004557747,0.6300578117370605
3420,"edm_dance, indie_alt, soul, reggae, blues",3,0.8226660675431484,0.6578537821769714
3421,"edm_dance, indie_alt, kpop, reggae, blues",3,1.0271768788759228,0.6138032078742981
3422,"edm_dance, classical, jazz, soul, kpop",3,0.7371177320250478,0.7203742265701294
3423,"edm_dance, classical, jazz, soul, reggae",3,0.5305265322050156,0.7809419631958008
3424,"edm_dance, classical, jazz, soul, blues",3,0.6094892709393865,0.7673888206481934
3425,"edm_dance, classical, jazz, kpop, reggae",3,1.379338007745432,0.38065195083618164
3426,"edm_dance, classical, jazz, kpop, blues",3,0.5469224161789066,0.7748633623123169
3427,"edm_dance, classical, jazz, reggae, blues",3,0.5578986720868127,0.8106235861778259
3428,"edm_dance, classical, soul, kpop, reggae",3,0.6551188139228133,0.7657657861709595
3429,"edm_dance, classical, soul, kpop, blues",3,0.5789179773957517,0.7863849997520447
3430,"edm_dance, classical, soul, reggae, blues",3,0.3694650780822465,0.8592777252197266
3431,"edm_dance, classical, kpop, reggae, blues",3,1.2343917485508142,0.37217599153518677
3432,"edm_dance, jazz, soul, kpop, reggae",3,0.8269429950587517,0.6401180028915405
3433,"edm_dance, jazz, soul, kpop, blues",3,0.9409861367810923,0.6495327353477478
3434,"edm_dance, jazz, soul, reggae, blues",3,0.6816953456823983,0.7521079182624817
3435,"edm_dance, jazz, kpop, reggae, blues",3,1.252880059595909,0.5277337431907654
3436,"edm_dance, soul, kpop, reggae, blues",3,0.8689605595783793,0.6790123581886292
3437,"indie_alt, classical, jazz, soul, kpop",3,0.8037810256646114,0.696855366230011
3438,"indie_alt, classical, jazz, soul, reggae",3,0.7541198519535423,0.6983914375305176
3439,"indie_alt, classical, jazz, soul, blues",3,0.7898888394866191,0.688732385635376
3440,"indie_alt, classical, jazz, kpop, reggae",3,0.6566616917143062,0.7359693646430969
3441,"indie_alt, classical, jazz, kpop, blues",3,0.6601811054556127,0.7526738047599792
3442,"indie_alt, classical, jazz, reggae, blues",3,0.5817696359621438,0.7696709632873535
3443,"indie_alt, classical, soul, kpop, reggae",3,1.3771626049867118,0.4507628381252289
3444,"indie_alt, classical, soul, kpop, blues",3,0.5268009643920146,0.814598560333252
3445,"indie_alt, classical, soul, reggae, blues",3,0.5011801520983378,0.8128930926322937
3446,"indie_alt, classical, kpop, reggae, blues",3,0.48042457168286207,0.8308605551719666
3447,"indie_alt, jazz, soul, kpop, reggae",3,0.904505484724698,0.6399217247962952
3448,"indie_alt, jazz, soul, kpop, blues",3,0.9552030048872295,0.6399999856948853
3449,"indie_alt, jazz, soul, reggae, blues",3,1.0291266827516152,0.6103286147117615
3450,"indie_alt, jazz, kpop, reggae, blues",3,0.9079288675867278,0.642241358757019
3451,"indie_alt, soul, kpop, reggae, blues",3,0.9247817039489746,0.6399999856948853
3452,"classical, jazz, soul, kpop, reggae",3,0.6383363799970658,0.745156466960907
3453,"classical, jazz, soul, kpop, blues",3,0.6053823627824858,0.7433071136474609
3454,"classical, jazz, soul, reggae, blues",3,0.6156200685191887,0.7303754091262817
3455,"classical, jazz, kpop, reggae, blues",3,0.6320520822818463,0.7355769276618958
3456,"classical, soul, kpop, reggae, blues",3,0.3586158267089299,0.8714285492897034
3457,"jazz, soul, kpop, reggae, blues",3,1.4458512735366822,0.3514285683631897
3458,"hiphop, pop, country, rnb, latin, rock",3,1.158408473925575,0.5959271192550659
3459,"hiphop, pop, country, rnb, latin, edm_dance",3,1.1750035243613697,0.5532710552215576
3460,"hiphop, pop, country, rnb, latin, indie_alt",3,1.3054979850815511,0.4684385359287262
3461,"hiphop, pop, country, rnb, latin, classical",3,0.7570404084583329,0.7177798748016357
3462,"hiphop, pop, country, rnb, latin, jazz",3,1.6367278609158424,0.3106682300567627
3463,"hiphop, pop, country, rnb, latin, soul",3,1.2351309694821322,0.5556961894035339
3464,"hiphop, pop, country, rnb, latin, kpop",3,1.2532735009124314,0.5
3465,"hiphop, pop, country, rnb, latin, reggae",3,1.5843404499342872,0.3388960063457489
3466,"hiphop, pop, country, rnb, latin, blues",3,1.4869390944292216,0.37819650769233704
3467,"hiphop, pop, country, rnb, rock, edm_dance",3,1.2689101042286042,0.4959677457809448
3468,"hiphop, pop, country, rnb, rock, indie_alt",3,1.3171004649364586,0.46303030848503113
3469,"hiphop, pop, country, rnb, rock, classical",3,0.7219300674908052,0.7431471943855286
3470,"hiphop, pop, country, rnb, rock, jazz",3,1.6773039510173182,0.27870967984199524
3471,"hiphop, pop, country, rnb, rock, soul",3,1.635841709316699,0.2981715798377991
3472,"hiphop, pop, country, rnb, rock, kpop",3,1.3218067137994498,0.4606141448020935
3473,"hiphop, pop, country, rnb, rock, reggae",3,1.1857153150013515,0.5171428322792053
3474,"hiphop, pop, country, rnb, rock, blues",3,1.1855366850257816,0.5338345766067505
3475,"hiphop, pop, country, rnb, edm_dance, indie_alt",3,1.0632237578256214,0.6133056282997131
3476,"hiphop, pop, country, rnb, edm_dance, classical",3,0.6755819592405768,0.7727272510528564
3477,"hiphop, pop, country, rnb, edm_dance, jazz",3,1.5848920387134218,0.36403509974479675
3478,"hiphop, pop, country, rnb, edm_dance, soul",3,1.0874649522161315,0.6277974247932434
3479,"hiphop, pop, country, rnb, edm_dance, kpop",3,1.2863442623628705,0.5343855619430542
3480,"hiphop, pop, country, rnb, edm_dance, reggae",3,1.0340020687881688,0.6467780470848083
3481,"hiphop, pop, country, rnb, edm_dance, blues",3,1.1174205449453911,0.5835411548614502
3482,"hiphop, pop, country, rnb, indie_alt, classical",3,0.8135287285475207,0.6554973721504211
3483,"hiphop, pop, country, rnb, indie_alt, jazz",3,1.2059967273033705,0.5154362320899963
3484,"hiphop, pop, country, rnb, indie_alt, soul",3,1.3009194467773886,0.5249266624450684
3485,"hiphop, pop, country, rnb, indie_alt, kpop",3,1.3139076497819688,0.5083333253860474
3486,"hiphop, pop, country, rnb, indie_alt, reggae",3,1.1223119038938587,0.5901639461517334
3487,"hiphop, pop, country, rnb, indie_alt, blues",3,1.1897820221157525,0.5102362036705017
3488,"hiphop, pop, country, rnb, classical, jazz",3,0.7041896773306704,0.7436463832855225
3489,"hiphop, pop, country, rnb, classical, soul",3,0.7120239442997477,0.7505938410758972
3490,"hiphop, pop, country, rnb, classical, kpop",3,0.7428425030274824,0.7170454263687134
3491,"hiphop, pop, country, rnb, classical, reggae",3,0.7210170819584356,0.7400721907615662
3492,"hiphop, pop, country, rnb, classical, blues",3,0.60158891670359,0.8138364553451538
3493,"hiphop, pop, country, rnb, jazz, soul",3,1.1028029571605633,0.607594907283783
3494,"hiphop, pop, country, rnb, jazz, kpop",3,1.1213684220812214,0.6223880648612976
3495,"hiphop, pop, country, rnb, jazz, reggae",3,1.645716942642814,0.33977454900741577
3496,"hiphop, pop, country, rnb, jazz, blues",3,0.9922607770332923,0.6615384817123413
3497,"hiphop, pop, country, rnb, soul, kpop",3,1.2666818828079174,0.5346534848213196
3498,"hiphop, pop, country, rnb, soul, reggae",3,1.2333366661140264,0.5655296444892883
3499,"hiphop, pop, country, rnb, soul, blues",3,1.5252687912791167,0.39846742153167725
3500,"hiphop, pop, country, rnb, kpop, reggae",3,1.6345029029525628,0.35966387391090393
3501,"hiphop, pop, country, rnb, kpop, blues",3,1.164043961252485,0.5839285850524902
3502,"hiphop, pop, country, rnb, reggae, blues",3,1.046051306967166,0.6379647850990295
3503,"hiphop, pop, country, latin, rock, edm_dance",3,1.1010162638748369,0.5835453867912292
3504,"hiphop, pop, country, latin, rock, indie_alt",3,1.289035502158606,0.4634387493133545
3505,"hiphop, pop, country, latin, rock, classical",3,0.7080796255186557,0.7329351305961609
3506,"hiphop, pop, country, latin, rock, jazz",3,1.6534614657166098,0.30353429913520813
3507,"hiphop, pop, country, latin, rock, soul",3,1.251050204602179,0.49165740609169006
3508,"hiphop, pop, country, latin, rock, kpop",3,1.2599541352169237,0.47278547286987305
3509,"hiphop, pop, country, latin, rock, reggae",3,1.5988383926786818,0.3074324429035187
3510,"hiphop, pop, country, latin, rock, blues",3,1.11891753209029,0.565727710723877
3511,"hiphop, pop, country, latin, edm_dance, indie_alt",3,1.3114825922509898,0.47913044691085815
3512,"hiphop, pop, country, latin, edm_dance, classical",3,0.9212428759072573,0.5946564674377441
3513,"hiphop, pop, country, latin, edm_dance, jazz",3,1.2502872811664234,0.4572727382183075
3514,"hiphop, pop, country, latin, edm_dance, soul",3,1.570229478324242,0.30694979429244995
3515,"hiphop, pop, country, latin, edm_dance, kpop",3,1.2476138030794524,0.5130353569984436
3516,"hiphop, pop, country, latin, edm_dance, reggae",3,1.122072628940024,0.5580487847328186
3517,"hiphop, pop, country, latin, edm_dance, blues",3,1.4959787949167116,0.31717172265052795
3518,"hiphop, pop, country, latin, indie_alt, classical",3,0.7792550839568477,0.7200350165367126
3519,"hiphop, pop, country, latin, indie_alt, jazz",3,1.2031672051992959,0.47481241822242737
3520,"hiphop, pop, country, latin, indie_alt, soul",3,1.2677646432290555,0.5132336020469666
3521,"hiphop, pop, country, latin, indie_alt, kpop",3,1.6221513289469474,0.3197353780269623
3522,"hiphop, pop, country, latin, indie_alt, reggae",3,1.1973186745232358,0.5477855205535889
3523,"hiphop, pop, country, latin, indie_alt, blues",3,1.506908983245655,0.3317132294178009
3524,"hiphop, pop, country, latin, classical, jazz",3,0.8664623219707311,0.668801486492157
3525,"hiphop, pop, country, latin, classical, soul",3,0.7205639238839479,0.7181729674339294
3526,"hiphop, pop, country, latin, classical, kpop",3,0.8428034636051496,0.6869727969169617
3527,"hiphop, pop, country, latin, classical, reggae",3,0.7179038681543646,0.7278978228569031
3528,"hiphop, pop, country, latin, classical, blues",3,0.7087353375775404,0.7304170727729797
3529,"hiphop, pop, country, latin, jazz, soul",3,1.6200825050200298,0.311355322599411
3530,"hiphop, pop, country, latin, jazz, kpop",3,1.1421144502443916,0.571761965751648
3531,"hiphop, pop, country, latin, jazz, reggae",3,1.067195211306657,0.5915841460227966
3532,"hiphop, pop, country, latin, jazz, blues",3,0.9646339478190472,0.6675291061401367
3533,"hiphop, pop, country, latin, soul, kpop",3,1.2559644347174042,0.5251889228820801
3534,"hiphop, pop, country, latin, soul, reggae",3,1.1310522855528249,0.5825503468513489
3535,"hiphop, pop, country, latin, soul, blues",3,1.0727654589584414,0.602256715297699
3536,"hiphop, pop, country, latin, kpop, reggae",3,1.5803975991971344,0.3422732949256897
3537,"hiphop, pop, country, latin, kpop, blues",3,1.102826241109585,0.5823293328285217
3538,"hiphop, pop, country, latin, reggae, blues",3,1.0834643837374056,0.6060171723365784
3539,"hiphop, pop, country, rock, edm_dance, indie_alt",3,1.3173116837340355,0.46591970324516296
3540,"hiphop, pop, country, rock, edm_dance, classical",3,0.7175837029876213,0.7343623042106628
3541,"hiphop, pop, country, rock, edm_dance, jazz",3,1.6157041962069698,0.3379040062427521
3542,"hiphop, pop, country, rock, edm_dance, soul",3,1.0212783064374347,0.6158663630485535
3543,"hiphop, pop, country, rock, edm_dance, kpop",3,1.2976042218955166,0.4889558255672455
3544,"hiphop, pop, country, rock, edm_dance, reggae",3,1.593697189403562,0.3410770893096924
3545,"hiphop, pop, country, rock, edm_dance, blues",3,0.9678807121862041,0.6289791464805603
3546,"hiphop, pop, country, rock, indie_alt, classical",3,0.894991389790872,0.5902255773544312
3547,"hiphop, pop, country, rock, indie_alt, jazz",3,1.1365491284419558,0.5796253085136414
3548,"hiphop, pop, country, rock, indie_alt, soul",3,1.2110306500785721,0.5120100975036621
3549,"hiphop, pop, country, rock, indie_alt, kpop",3,1.6739398826304621,0.27744269371032715
3550,"hiphop, pop, country, rock, indie_alt, reggae",3,1.2305994944694714,0.5
3551,"hiphop, pop, country, rock, indie_alt, blues",3,1.5357607795346169,0.2970430254936218
3552,"hiphop, pop, country, rock, classical, jazz",3,0.831335865299142,0.6469427943229675
3553,"hiphop, pop, country, rock, classical, soul",3,0.7886750278788787,0.648790717124939
3554,"hiphop, pop, country, rock, classical, kpop",3,1.6239199486492377,0.3286147713661194
3555,"hiphop, pop, country, rock, classical, reggae",3,0.7716244208051803,0.672340452671051
3556,"hiphop, pop, country, rock, classical, blues",3,0.5913484434110928,0.7986725568771362
3557,"hiphop, pop, country, rock, jazz, soul",3,1.178829458721897,0.588394045829773
3558,"hiphop, pop, country, rock, jazz, kpop",3,1.0681096985649237,0.6238767504692078
3559,"hiphop, pop, country, rock, jazz, reggae",3,1.0519115728874728,0.5958904027938843
3560,"hiphop, pop, country, rock, jazz, blues",3,1.0494387793953206,0.5662823915481567
3561,"hiphop, pop, country, rock, soul, kpop",3,1.1905025213748426,0.5776223540306091
3562,"hiphop, pop, country, rock, soul, reggae",3,1.290921289283592,0.49849849939346313
3563,"hiphop, pop, country, rock, soul, blues",3,1.193846290727425,0.5625990629196167
3564,"hiphop, pop, country, rock, kpop, reggae",3,1.623821328986775,0.3110795319080353
3565,"hiphop, pop, country, rock, kpop, blues",3,1.2301145325148943,0.5186846256256104
3566,"hiphop, pop, country, rock, reggae, blues",3,0.9449578473644872,0.6387096643447876
3567,"hiphop, pop, country, edm_dance, indie_alt, classical",3,0.8884079657656182,0.6331114768981934
3568,"hiphop, pop, country, edm_dance, indie_alt, jazz",3,0.9595920193579889,0.663306474685669
3569,"hiphop, pop, country, edm_dance, indie_alt, soul",3,1.2296016997304455,0.5269396305084229
3570,"hiphop, pop, country, edm_dance, indie_alt, kpop",3,1.2758471521531574,0.5258799195289612
3571,"hiphop, pop, country, edm_dance, indie_alt, reggae",3,0.9798050961551645,0.6248636841773987
3572,"hiphop, pop, country, edm_dance, indie_alt, blues",3,0.9636565984782178,0.6632652878761292
3573,"hiphop, pop, country, edm_dance, classical, jazz",3,0.8837281316518784,0.640625
3574,"hiphop, pop, country, edm_dance, classical, soul",3,0.6607972374733757,0.779411792755127
3575,"hiphop, pop, country, edm_dance, classical, kpop",3,0.7036942879852986,0.7646536231040955
3576,"hiphop, pop, country, edm_dance, classical, reggae",3,0.6452798665732062,0.7929433584213257
3577,"hiphop, pop, country, edm_dance, classical, blues",3,0.5433273644914096,0.8176583647727966
3578,"hiphop, pop, country, edm_dance, jazz, soul",3,1.064488621534682,0.6036446690559387
3579,"hiphop, pop, country, edm_dance, jazz, kpop",3,1.0143016295662093,0.6320960521697998
3580,"hiphop, pop, country, edm_dance, jazz, reggae",3,0.9738506821200097,0.6874279379844666
3581,"hiphop, pop, country, edm_dance, jazz, blues",3,0.8549119577958033,0.707932710647583
3582,"hiphop, pop, country, edm_dance, soul, kpop",3,1.2436424334471279,0.5451348423957825
3583,"hiphop, pop, country, edm_dance, soul, reggae",3,1.0126100161775429,0.6355721354484558
3584,"hiphop, pop, country, edm_dance, soul, blues",3,1.0812011410792668,0.6015625
3585,"hiphop, pop, country, edm_dance, kpop, reggae",3,1.5569196005048775,0.38123515248298645
3586,"hiphop, pop, country, edm_dance, kpop, blues",3,1.476661042894974,0.38833746314048767
3587,"hiphop, pop, country, edm_dance, reggae, blues",3,0.895274345988169,0.6657859683036804
3588,"hiphop, pop, country, indie_alt, classical, jazz",3,0.8695230890651645,0.6335025429725647
3589,"hiphop, pop, country, indie_alt, classical, soul",3,0.769571266396944,0.6775244474411011
3590,"hiphop, pop, country, indie_alt, classical, kpop",3,0.7734842094067363,0.6757038831710815
3591,"hiphop, pop, country, indie_alt, classical, reggae",3,0.7356013026866284,0.6736263632774353
3592,"hiphop, pop, country, indie_alt, classical, blues",3,0.6784904533794948,0.7085714340209961
3593,"hiphop, pop, country, indie_alt, jazz, soul",3,1.233914797483785,0.5232067704200745
3594,"hiphop, pop, country, indie_alt, jazz, kpop",3,1.061983737433068,0.5687583684921265
3595,"hiphop, pop, country, indie_alt, jazz, reggae",3,1.623852653503418,0.31857141852378845
3596,"hiphop, pop, country, indie_alt, jazz, blues",3,1.5516491950902724,0.33383458852767944
3597,"hiphop, pop, country, indie_alt, soul, kpop",3,1.2295339814775539,0.5262390375137329
3598,"hiphop, pop, country, indie_alt, soul, reggae",3,1.1858696724219449,0.5557299852371216
3599,"hiphop, pop, country, indie_alt, soul, blues",3,1.5108992232260807,0.34775373339653015
3600,"hiphop, pop, country, indie_alt, kpop, reggae",3,1.0658470257123311,0.5940740704536438
3601,"hiphop, pop, country, indie_alt, kpop, blues",3,1.1613937343976495,0.5618153214454651
3602,"hiphop, pop, country, indie_alt, reggae, blues",3,1.5007093874074644,0.3661016821861267
3603,"hiphop, pop, country, classical, jazz, soul",3,0.7800799380692768,0.7290470600128174
3604,"hiphop, pop, country, classical, jazz, kpop",3,1.5903808829283426,0.36303630471229553
3605,"hiphop, pop, country, classical, jazz, reggae",3,1.5473993700604105,0.38372093439102173
3606,"hiphop, pop, country, classical, jazz, blues",3,0.6771422050938462,0.7890909314155579
3607,"hiphop, pop, country, classical, soul, kpop",3,0.6683138041067912,0.7848699688911438
3608,"hiphop, pop, country, classical, soul, reggae",3,0.618714788365394,0.7929736375808716
3609,"hiphop, pop, country, classical, soul, blues",3,0.5551055480240209,0.8186596632003784
3610,"hiphop, pop, country, classical, kpop, reggae",3,0.6529846893813082,0.7796407341957092
3611,"hiphop, pop, country, classical, kpop, blues",3,1.4619359400155996,0.39299124479293823
3612,"hiphop, pop, country, classical, reggae, blues",3,1.4049540249506633,0.4346666634082794
3613,"hiphop, pop, country, jazz, soul, kpop",3,1.649335893445045,0.3459119498729706
3614,"hiphop, pop, country, jazz, soul, reggae",3,1.6418383793692775,0.347529798746109
3615,"hiphop, pop, country, jazz, soul, blues",3,0.9945526722338585,0.6696914434432983
3616,"hiphop, pop, country, jazz, kpop, reggae",3,1.0695295766830444,0.6272000074386597
3617,"hiphop, pop, country, jazz, kpop, blues",3,1.0493003278717727,0.6893039345741272
3618,"hiphop, pop, country, jazz, reggae, blues",3,0.974561439178608,0.6981481313705444
3619,"hiphop, pop, country, soul, kpop, reggae",3,1.638026715812411,0.3529411852359772
3620,"hiphop, pop, country, soul, kpop, blues",3,1.103416566613056,0.6273764371871948
3621,"hiphop, pop, country, soul, reggae, blues",3,1.0366297805334288,0.6457023024559021
3622,"hiphop, pop, country, kpop, reggae, blues",3,1.048508193423447,0.6660194396972656
3623,"hiphop, pop, rnb, latin, rock, edm_dance",3,1.6043915480290383,0.30484330654144287
3624,"hiphop, pop, rnb, latin, rock, indie_alt",3,1.256342557967382,0.4932279884815216
3625,"hiphop, pop, rnb, latin, rock, classical",3,0.8564372281499392,0.6864244937896729
3626,"hiphop, pop, rnb, latin, rock, jazz",3,1.172649049872987,0.5813397169113159
3627,"hiphop, pop, rnb, latin, rock, soul",3,1.2767892557775835,0.5200517177581787
3628,"hiphop, pop, rnb, latin, rock, kpop",3,1.3385496602546418,0.4882860779762268
3629,"hiphop, pop, rnb, latin, rock, reggae",3,1.2027438950976674,0.556430459022522
3630,"hiphop, pop, rnb, latin, rock, blues",3,1.13692240905499,0.5771349668502808
3631,"hiphop, pop, rnb, latin, edm_dance, indie_alt",3,1.3040273655205965,0.4853515625
3632,"hiphop, pop, rnb, latin, edm_dance, classical",3,0.8269617331994547,0.6883445978164673
3633,"hiphop, pop, rnb, latin, edm_dance, jazz",3,1.5901422789454216,0.3285420835018158
3634,"hiphop, pop, rnb, latin, edm_dance, soul",3,1.1978870645984188,0.5637362599372864
3635,"hiphop, pop, rnb, latin, edm_dance, kpop",3,1.328515952146506,0.49261602759361267
3636,"hiphop, pop, rnb, latin, edm_dance, reggae",3,1.2544267839266274,0.5005561709403992
3637,"hiphop, pop, rnb, latin, edm_dance, blues",3,1.1004938068146777,0.5770567655563354
3638,"hiphop, pop, rnb, latin, indie_alt, classical",3,0.7772255395131594,0.7217305898666382
3639,"hiphop, pop, rnb, latin, indie_alt, jazz",3,1.142201101248149,0.5947955250740051
3640,"hiphop, pop, rnb, latin, indie_alt, soul",3,1.2963920879813255,0.511440098285675
3641,"hiphop, pop, rnb, latin, indie_alt, kpop",3,1.4177594050555162,0.4558258652687073
3642,"hiphop, pop, rnb, latin, indie_alt, reggae",3,1.3278362158217716,0.5341529846191406
3643,"hiphop, pop, rnb, latin, indie_alt, blues",3,1.1830289514585473,0.5632184147834778
3644,"hiphop, pop, rnb, latin, classical, jazz",3,0.8619111381864104,0.6649430990219116
3645,"hiphop, pop, rnb, latin, classical, soul",3,0.7944294536364567,0.6799557209014893
3646,"hiphop, pop, rnb, latin, classical, kpop",3,0.8569248922319646,0.6408076286315918
3647,"hiphop, pop, rnb, latin, classical, reggae",3,0.8645923688272724,0.6726457476615906
3648,"hiphop, pop, rnb, latin, classical, blues",3,1.4619695326992284,0.3644859790802002
3649,"hiphop, pop, rnb, latin, jazz, soul",3,1.1812206047437923,0.5714285969734192
3650,"hiphop, pop, rnb, latin, jazz, kpop",3,1.2486840618618862,0.5239397883415222
3651,"hiphop, pop, rnb, latin, jazz, reggae",3,1.231151211821089,0.5542522072792053
3652,"hiphop, pop, rnb, latin, jazz, blues",3,1.0291225249553244,0.6532507538795471
3653,"hiphop, pop, rnb, latin, soul, kpop",3,1.4450342055566296,0.4565868377685547
3654,"hiphop, pop, rnb, latin, soul, reggae",3,1.394797421233527,0.513731837272644
3655,"hiphop, pop, rnb, latin, soul, blues",3,1.2439954436254748,0.5540308952331543
3656,"hiphop, pop, rnb, latin, kpop, reggae",3,1.3384338103835804,0.4931506812572479
3657,"hiphop, pop, rnb, latin, kpop, blues",3,1.2370222904831891,0.5152978897094727
3658,"hiphop, pop, rnb, latin, reggae, blues",3,1.312110291494356,0.49300700426101685
3659,"hiphop, pop, rnb, rock, edm_dance, indie_alt",3,1.6303703358564428,0.33968254923820496
3660,"hiphop, pop, rnb, rock, edm_dance, classical",3,0.9330512926049901,0.6099547743797302
3661,"hiphop, pop, rnb, rock, edm_dance, jazz",3,1.592209256960693,0.3754189908504486
3662,"hiphop, pop, rnb, rock, edm_dance, soul",3,1.3402374249238234,0.42307692766189575
3663,"hiphop, pop, rnb, rock, edm_dance, kpop",3,1.297580862867421,0.43908044695854187
3664,"hiphop, pop, rnb, rock, edm_dance, reggae",3,1.5553466297967424,0.39707672595977783
3665,"hiphop, pop, rnb, rock, edm_dance, blues",3,1.4452883358973607,0.4242038130760193
3666,"hiphop, pop, rnb, rock, indie_alt, classical",3,0.9067197656834812,0.6289978623390198
3667,"hiphop, pop, rnb, rock, indie_alt, jazz",3,1.6861237418520583,0.2719780206680298
3668,"hiphop, pop, rnb, rock, indie_alt, soul",3,1.3015981380204509,0.47669172286987305
3669,"hiphop, pop, rnb, rock, indie_alt, kpop",3,1.3222818281369053,0.44096729159355164
3670,"hiphop, pop, rnb, rock, indie_alt, reggae",3,1.2555345610376527,0.44342508912086487
3671,"hiphop, pop, rnb, rock, indie_alt, blues",3,1.557344204399578,0.3430420756340027
3672,"hiphop, pop, rnb, rock, classical, jazz",3,0.8216772036509471,0.670045018196106
3673,"hiphop, pop, rnb, rock, classical, soul",3,0.6562616167646466,0.7612121105194092
3674,"hiphop, pop, rnb, rock, classical, kpop",3,0.7968816471956282,0.7079953551292419
3675,"hiphop, pop, rnb, rock, classical, reggae",3,0.7829285391425618,0.7211301922798157
3676,"hiphop, pop, rnb, rock, classical, blues",3,1.4742592334134412,0.4190231263637543
3677,"hiphop, pop, rnb, rock, jazz, soul",3,1.67413908466091,0.31707316637039185
3678,"hiphop, pop, rnb, rock, jazz, kpop",3,1.059423440448358,0.6278713345527649
3679,"hiphop, pop, rnb, rock, jazz, reggae",3,0.9497087155746309,0.6506622433662415
3680,"hiphop, pop, rnb, rock, jazz, blues",3,0.9633077634891993,0.6478873491287231
3681,"hiphop, pop, rnb, rock, soul, kpop",3,1.177478208404243,0.5670627951622009
3682,"hiphop, pop, rnb, rock, soul, reggae",3,1.0670017688362687,0.585185170173645
3683,"hiphop, pop, rnb, rock, soul, blues",3,1.0757890239594474,0.613095223903656
3684,"hiphop, pop, rnb, rock, kpop, reggae",3,1.2409470862995795,0.5397923588752747
3685,"hiphop, pop, rnb, rock, kpop, blues",3,1.0404750115317172,0.6420664191246033
3686,"hiphop, pop, rnb, rock, reggae, blues",3,1.0284573345106949,0.6206896305084229
3687,"hiphop, pop, rnb, edm_dance, indie_alt, classical",3,0.8813731572885053,0.6459107995033264
3688,"hiphop, pop, rnb, edm_dance, indie_alt, jazz",3,1.241254755035559,0.5069283843040466
3689,"hiphop, pop, rnb, edm_dance, indie_alt, soul",3,1.3369363610286664,0.442643404006958
3690,"hiphop, pop, rnb, edm_dance, indie_alt, kpop",3,1.1423849185307822,0.5571428537368774
3691,"hiphop, pop, rnb, edm_dance, indie_alt, reggae",3,1.2525506132622586,0.47914034128189087
3692,"hiphop, pop, rnb, edm_dance, indie_alt, blues",3,1.2221377194322498,0.5019867420196533
3693,"hiphop, pop, rnb, edm_dance, classical, jazz",3,0.8583066109095865,0.6666666865348816
3694,"hiphop, pop, rnb, edm_dance, classical, soul",3,0.6485835305122725,0.7765072584152222
3695,"hiphop, pop, rnb, edm_dance, classical, kpop",3,0.7150928544998169,0.7350000143051147
3696,"hiphop, pop, rnb, edm_dance, classical, reggae",3,0.7012891659726606,0.746582567691803
3697,"hiphop, pop, rnb, edm_dance, classical, blues",3,0.7009528532379964,0.762841522693634
3698,"hiphop, pop, rnb, edm_dance, jazz, soul",3,1.0617020231612184,0.605053186416626
3699,"hiphop, pop, rnb, edm_dance, jazz, kpop",3,1.5913649208938019,0.4126582145690918
3700,"hiphop, pop, rnb, edm_dance, jazz, reggae",3,1.0509880892178307,0.6383265852928162
